indice,id_producto,nombre_producto,hexadecimal,categoria_prenda,subcategoria_prenda,adventurous,weather,style,application,print,basic,nivel,subnivel
2870,e6d93cc6-7b51-45c2-a835-b243095f180f,Jacinthe Foulard closet,0000FF,scarf,foulard,2,warm_season,classic,work,geometric,False,4,4.2
2871,e6d93cc6-7b51-45c2-a835-b243095f180f,Jacinthe Foulard closet,FFFF00,scarf,foulard,2,warm_season,classic,work,geometric,False,4,4.2
2872,e6d93cc6-7b51-45c2-a835-b243095f180f,Jacinthe Foulard closet,B11730,scarf,foulard,2,warm_season,classic,work,geometric,False,4,4.2
2873,028c8294-8542-4883-9e6e-1290cd06c975,Timon Bag film,E65A5B,bag,envelope,2,warm_season,boho,freetime,smooth,False,4,4.3
2874,028c8294-8542-4883-9e6e-1290cd06c975,Timon Bag film,164A0A,bag,envelope,2,warm_season,boho,freetime,smooth,False,4,4.3
2875,028c8294-8542-4883-9e6e-1290cd06c975,Timon Bag film,C7A2A2,bag,envelope,2,warm_season,boho,freetime,smooth,False,4,4.3
2876,9cc05acd-efbf-4f30-87ef-9e5748778f4d,Lux Bag films,164A0A,bag,crossbag,3,warm_season,boho,freetime,smooth,False,4,4.3
2877,f7e6f4e6-e0ce-4853-a29d-8554f83c4931,Cahier Foulard aurora,00008b,scarf,foulard,2,warm_season,classic,work,geometric,False,4,4.2
2878,950b6bb1-5b56-4084-bc2b-859a8a032142,Cahier Foulard diana,00008b,scarf,foulard,2,warm_season,classic,work,floral,False,4,4.2
2879,7d5f2a88-5c8a-47f8-9529-4f1b75ea6043,Cahier Foulard juventas,00008b,scarf,foulard,2,warm_season,classic,work,horizontal_stripes,False,4,4.2
2884,dcfd9950-6799-4d51-98b2-3a0ceb72eb19,Vikatay T-shirt stripes,FFA500,top,sweaters,3,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
2885,dcfd9950-6799-4d51-98b2-3a0ceb72eb19,Vikatay T-shirt stripes,00008b,top,sweaters,3,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
2886,e31c1191-ae80-43cd-ad00-33cff78a3a4b,Small Dress blues,0000FF,dress,puff,3,warm_season,classic,freetime,floral,False,1,1.1
2890,344490b7-36cc-46f9-837e-5fd53ac70664,Objbay Top maize,FFFF00,top,tops,2,warm,casual,freetime,smooth,False,3,3.1
2891,d98e5d89-4704-4531-b91d-4a779f463cfd,Onlvegas Pant belt,DFC8B2,bottoms,paper_bag,3,warm_season,classic,freetime,smooth,False,2,2.2
2892,168fe5d5-397f-4fe1-a974-6dfd7973154c,Silver Dress nine,DFC8B2,dress,shirt,3,warm_season,boho,freetime,smooth,False,1,1.1
2893,168fe5d5-397f-4fe1-a974-6dfd7973154c,Silver Dress nine,666633,dress,shirt,3,warm_season,boho,freetime,smooth,False,1,1.1
2898,4fd5d944-4ed9-417d-a5c7-fe700ba83ef7,Isabel Scarf print,FFFF00,scarf,foulard,3,warm,street,work,animal_print,False,4,4.2
2899,3e729ffc-6499-49cf-b360-1709456315d4,Ester Tshirt blush,DEB24C,top,t-shirts,2,warm_season,street,freetime,horizontal_stripes,False,3,3.1
2900,3e729ffc-6499-49cf-b360-1709456315d4,Ester Tshirt blush,E65A5B,top,t-shirts,2,warm_season,street,freetime,horizontal_stripes,False,3,3.1
2901,bfda8e4d-87f2-4c5f-a97d-fcd2584ac2fa,Hiaz Skirt ycoo,008000,skirt,knitted,3,warm,boho,freetime,floral,False,2,2.1
2902,bfda8e4d-87f2-4c5f-a97d-fcd2584ac2fa,Hiaz Skirt ycoo,000000,skirt,knitted,3,warm,boho,freetime,floral,False,2,2.1
2906,2b3f3c42-ab8d-4ffd-a152-a4fd364f2090,Simetric Dress paris,000000,dress,shirt,3,warm_season,boho,work,floral,False,1,1.1
2908,e83312ff-a661-4ac2-b1c2-06eb2f74d880,Ciao Sweater eslogan ,B11730,top,sweaters,3,cold_season,casual,freetime,horizontal_stripes,False,3,3.1
2909,43b055d3-e20e-49e5-b2b9-68d265f1c33c,Fluit Top kale ,666633,top,tops,2,warm,boho,freetime,smooth,False,3,3.1
2910,43b055d3-e20e-49e5-b2b9-68d265f1c33c,Fluit Top kale ,000081,top,tops,2,warm,boho,freetime,smooth,False,3,3.1
2911,43b055d3-e20e-49e5-b2b9-68d265f1c33c,Fluit Top kale ,FFFFFF,top,tops,2,warm,boho,freetime,smooth,False,3,3.1
2912,7ad3c872-79c1-45ec-9922-0770b7ec8151,Tank Top gold,ECE9D6,top,t-shirts,3,warm,boho,freetime,horizontal_stripes,False,3,3.1
2913,89004359-b5bb-45ee-a00e-c29fabec13bf,Combi Jumpsuit night ,00008b,jumpsuit,jumpsuit,3,warm_season,boho,freetime,printed,False,1,1.2
2915,74a8ca05-9427-4ca3-9f5f-86b2e508e512,Envy Jeans denim ,008000,bottoms,cigarette,3,cold_season,casual,freetime,smooth,False,2,2.2
2916,6bad2c63-9ae5-40f9-8c28-8155b5fb09e9,Shiny Dress flower,008000,dress,shirt,3,warm_season,boho,freetime,floral,False,1,1.1
2917,7585bb9c-4980-4902-8cab-3caa52d3e823,Crissi Jacket brown ,462C0E,outerwear,trench,2,warm_season,classic,work,prince_of_wales,False,4,4.1
2920,e13015b7-c901-4f6a-b4bd-abe20068fe62,Tila Top mia ,00008b,top,shirt,3,cold_season,classic,work,vertical_stripes,False,3,3.1
2921,96050ee3-885d-44b9-8fe0-7d2dd8c8c465,Lindex Jeans season ,00008b,bottoms,bell,2,cold_season,boho,freetime,smooth,False,2,2.2
2922,be1f14f7-2e73-4e05-bc84-a95ec37fd560,Dots Shirt majolica ,000000,top,shirt,3,warm_season,boho,work,polka_dot,False,3,3.1
2923,be1f14f7-2e73-4e05-bc84-a95ec37fd560,Dots Shirt majolica ,FFC0CB,top,shirt,3,warm_season,boho,work,polka_dot,False,3,3.1
2927,2351ce43-9d5e-4cb3-924e-a80f703038c6,Iris Jumpsuit floral,00008b,jumpsuit,jumpsuit,3,warm,boho,freetime,floral,False,1,1.2
2928,e3aaca6e-492b-488e-b52a-0e8c6d3bf686,Starts Shirt majolica ,000000,top,shirt,3,warm_season,boho,work,vertical_stripes,False,3,3.1
2929,e3aaca6e-492b-488e-b52a-0e8c6d3bf686,Starts Shirt majolica ,B11730,top,shirt,3,warm_season,boho,work,vertical_stripes,False,3,3.1
2932,a22a4e06-9fa2-42d8-a0e9-341925971fa8,Nala Cardigan nais,FF00A8,top,cardigan,3,warm_season,boho,freetime,smooth,False,3,3.1
2933,a22a4e06-9fa2-42d8-a0e9-341925971fa8,Nala Cardigan nais,000081,top,cardigan,3,warm_season,boho,freetime,smooth,False,3,3.1
2934,a22a4e06-9fa2-42d8-a0e9-341925971fa8,Nala Cardigan nais,BBE2AD,top,cardigan,3,warm_season,boho,freetime,smooth,False,3,3.1
2935,a22a4e06-9fa2-42d8-a0e9-341925971fa8,Nala Cardigan nais,FFFF00,top,cardigan,3,warm_season,boho,freetime,smooth,False,3,3.1
2936,bb2d7c0b-3ab0-4ab1-bb97-b14fc67dcc86,Nial Cardigan knit,00008b,top,cardigan,3,warm_season,boho,freetime,smooth,False,3,3.1
2937,bb2d7c0b-3ab0-4ab1-bb97-b14fc67dcc86,Nial Cardigan knit,666633,top,cardigan,3,warm_season,boho,freetime,smooth,False,3,3.1
2938,bb2d7c0b-3ab0-4ab1-bb97-b14fc67dcc86,Nial Cardigan knit,000081,top,cardigan,3,warm_season,boho,freetime,smooth,False,3,3.1
2939,bb2d7c0b-3ab0-4ab1-bb97-b14fc67dcc86,Nial Cardigan knit,B11730,top,cardigan,3,warm_season,boho,freetime,smooth,False,3,3.1
2940,770a9b38-a2f9-4943-acdc-5d3ae9357660,Colorfull Jacket bomb,DFC8B2,outerwear,bomber,3,warm_season,street,freetime,tropical,False,4,4.1
2941,a023c99b-0fa4-489d-873b-f15d87ecd385,Long Jumpsuit flowers,00008b,jumpsuit,jumpsuit,3,warm,boho,freetime,floral,False,1,1.2
2942,9ed8bef0-de29-45ed-8e6b-19ffe77c3776,Nues Dress majo,00008b,dress,evase,3,warm_season,classic,night,smooth,False,1,1.1
2943,9ed8bef0-de29-45ed-8e6b-19ffe77c3776,Nues Dress majo,000000,dress,evase,3,warm_season,classic,night,smooth,False,1,1.1
2954,7cb20eaa-d33c-4292-b689-f4324b479bcc,Pcnellie Pant noos,B94600,bottoms,palazzo,3,warm_season,boho,freetime,vertical_stripes,False,2,2.2
2955,7cb20eaa-d33c-4292-b689-f4324b479bcc,Pcnellie Pant noos,DEB24C,bottoms,palazzo,3,warm_season,boho,freetime,vertical_stripes,False,2,2.2
2964,16698b3c-74f4-4d7a-afaa-a70ee46f8101,Alpaca Sweater femme ,87CEFA,top,sweaters,2,cold_season,casual,freetime,smooth,False,3,3.1
2965,16698b3c-74f4-4d7a-afaa-a70ee46f8101,Alpaca Sweater femme ,D84936,top,sweaters,2,cold_season,casual,freetime,smooth,False,3,3.1
2966,16698b3c-74f4-4d7a-afaa-a70ee46f8101,Alpaca Sweater femme ,FFC0CB,top,sweaters,2,cold_season,casual,freetime,smooth,False,3,3.1
2967,e7cd3f84-862e-4aa6-85d8-e05ccf446b41,Mila T-shirt stripe,FFFFFF,top,t-shirts,3,warm_season,street,freetime,vertical_stripes,False,3,3.1
2968,e8128829-f094-4c85-999e-1a6eb2662cb8,Ellen Sweatshirt orange,FFA500,top,hoodies,4,cold_season,street,freetime,smooth,False,3,3.1
2969,55b89737-f2eb-4c20-942c-f8f404042938,Elsa Shirt leopard,DEB24C,top,blouse,5,warm_season,street,freetime,miniprint,False,3,3.1
2989,77f24c79-1689-4de2-9636-8b4174afa5a5,Anna Jeans style,00008b,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
2990,77f24c79-1689-4de2-9636-8b4174afa5a5,Anna Jeans style,666633,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
2991,77f24c79-1689-4de2-9636-8b4174afa5a5,Anna Jeans style,FFFFFF,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
3000,12de09d0-f877-40b6-8d8d-bce8c723acf7,Randal Sweater raye ,FFFFFF,top,sweaters,3,cold_season,classic,freetime,horizontal_stripes,False,3,3.1
3001,12de09d0-f877-40b6-8d8d-bce8c723acf7,Randal Sweater raye ,00008b,top,sweaters,3,cold_season,classic,freetime,horizontal_stripes,False,3,3.1
3005,c6329399-8f68-4cc8-919c-123fad022a52,Vesna Pant wdc,00008b,bottoms,jegging,3,cold_season,classic,work,checked,False,2,2.2
3006,e47d5636-0198-4907-af50-055215d55d33,Flare Jeans kick,000000,bottoms,mom_jeans,3,cold_season,street,freetime,smooth,False,2,2.2
3035,41416ce8-5cc5-4f8a-b22f-892197585958,Sunny Shirt dots ,00008b,top,shirt,2,warm_season,boho,freetime,polka_dot,False,3,3.1
3036,41416ce8-5cc5-4f8a-b22f-892197585958,Sunny Shirt dots ,ECE9D6,top,shirt,2,warm_season,boho,freetime,polka_dot,False,3,3.1
3037,41416ce8-5cc5-4f8a-b22f-892197585958,Sunny Shirt dots ,008000,top,shirt,2,warm_season,boho,freetime,polka_dot,False,3,3.1
3038,a3f16a5a-27ef-466a-bd17-889d3344667e,Sun Top polo ,87CEFA,top,tops,2,warm_season,boho,freetime,printed,False,3,3.1
3039,a3f16a5a-27ef-466a-bd17-889d3344667e,Sun Top polo ,ECE9D6,top,tops,2,warm_season,boho,freetime,printed,False,3,3.1
3047,d0b57e4f-056b-40aa-b349-a02b1099727c,Araxas Cardigan colors ,153668,top,cardigan,2,warm_season,classic,work,smooth,False,3,3.1
3048,d0b57e4f-056b-40aa-b349-a02b1099727c,Araxas Cardigan colors ,FF00A8,top,cardigan,2,warm_season,classic,work,smooth,False,3,3.1
3049,d0b57e4f-056b-40aa-b349-a02b1099727c,Araxas Cardigan colors ,87CEFA,top,cardigan,2,warm_season,classic,work,smooth,False,3,3.1
3058,0acad89a-1aa7-4705-8f3d-fb7199460c0b,Onldulcie Dress top ,000000,dress,a_line,3,warm_season,boho,work,smooth,False,1,1.1
3059,0acad89a-1aa7-4705-8f3d-fb7199460c0b,Onldulcie Dress top ,FFFFFF,dress,a_line,3,warm_season,boho,work,smooth,False,1,1.1
3068,c9f11891-1d04-4021-aaaa-47610dda6f20,Onlnew Sweater knit ,ECE9D6,top,sweaters,3,cold_season,street,freetime,vertical_stripes,False,3,3.1
3069,7d7b6f55-b437-4fbb-902b-3718f6d32cdb,Gema Sweater charlior ,D3D3D3,top,sweaters,3,cold,casual,freetime,smooth,False,3,3.1
3070,7d7b6f55-b437-4fbb-902b-3718f6d32cdb,Gema Sweater charlior ,DEB24C,top,sweaters,3,cold,casual,freetime,smooth,False,3,3.1
3079,b96da649-132a-47d8-a309-6cf3e7433d79,Mia Dress season ,000000,dress,shirt,2,warm_season,boho,freetime,floral,False,1,1.1
3083,1f50a91d-efa3-4972-b0e3-b2dbaf5d5441,Senes Cardigan summer ,E65A5B,top,cardigan,2,warm_season,boho,work,smooth,False,3,3.1
3084,1f50a91d-efa3-4972-b0e3-b2dbaf5d5441,Senes Cardigan summer ,000000,top,cardigan,2,warm_season,boho,work,smooth,False,3,3.1
3085,1f50a91d-efa3-4972-b0e3-b2dbaf5d5441,Senes Cardigan summer ,008000,top,cardigan,2,warm_season,boho,work,smooth,False,3,3.1
3086,1f50a91d-efa3-4972-b0e3-b2dbaf5d5441,Senes Cardigan summer ,FFFF00,top,cardigan,2,warm_season,boho,work,smooth,False,3,3.1
3087,1f50a91d-efa3-4972-b0e3-b2dbaf5d5441,Senes Cardigan summer ,D84936,top,cardigan,2,warm_season,boho,work,smooth,False,3,3.1
3088,1f50a91d-efa3-4972-b0e3-b2dbaf5d5441,Senes Cardigan summer ,00008b,top,cardigan,2,warm_season,boho,work,smooth,False,3,3.1
3092,9ce52dc6-0e2e-4b25-8688-bd94895d7617,Closet Top georgia ,000000,top,tops,2,warm_season,boho,freetime,smooth,False,3,3.1
3093,a8872cdc-e6b3-4a48-86f8-faee32920c0e,Trila Sweater nais ,FFC0CB,top,sweaters,2,cold_season,boho,freetime,smooth,False,3,3.1
3094,a8872cdc-e6b3-4a48-86f8-faee32920c0e,Trila Sweater nais ,E65A5B,top,sweaters,2,cold_season,boho,freetime,smooth,False,3,3.1
3095,a8872cdc-e6b3-4a48-86f8-faee32920c0e,Trila Sweater nais ,FFA500,top,sweaters,2,cold_season,boho,freetime,smooth,False,3,3.1
3098,92c22ffe-37af-4897-b715-8672f9304a9c,Maria Scarf nice ,00008b,scarf,collar,3,warm_season,street,freetime,miniprint,False,4,4.2
3099,ecb88a20-ec78-406a-a6fb-fff93a772468,Kassia Foulard cahier ,40E0D0,scarf,foulard,2,warm_season,boho,freetime,polka_dot,False,4,4.2
3100,ecb88a20-ec78-406a-a6fb-fff93a772468,Kassia Foulard cahier ,B11730,scarf,foulard,2,warm_season,boho,freetime,polka_dot,False,4,4.2
3101,13151015-172b-41d0-8b6a-439a0c8073b3,Leonidas Scarf cahier ,800000,scarf,handkerchief,2,warm_season,classic,work,miniprint,False,4,4.2
3102,5373087c-3012-45a8-b040-d6e4a245a6ac,Akoz Dress print ,00008b,dress,straight,3,warm_season,boho,freetime,floral,False,1,1.1
3103,5373087c-3012-45a8-b040-d6e4a245a6ac,Akoz Dress print ,153668,dress,straight,3,warm_season,boho,freetime,floral,False,1,1.1
3104,810340ce-c0fe-4317-893e-028fc9cfe961,Post Sweater plains ,D3D3D3,top,sweaters,3,warm_season,classic,work,smooth,False,3,3.1
3105,810340ce-c0fe-4317-893e-028fc9cfe961,Post Sweater plains ,00008b,top,sweaters,3,warm_season,classic,work,smooth,False,3,3.1
3106,6de436fe-c949-45dc-9472-4975137184d2,Vendel Shirt blouse ,DEB24C,top,tops,3,warm_season,boho,work,floral,False,3,3.1
3107,6de436fe-c949-45dc-9472-4975137184d2,Vendel Shirt blouse ,666633,top,tops,3,warm_season,boho,work,floral,False,3,3.1
3114,dd1aa0e4-8d27-4663-9425-df19b408e6dd,Gally Jeans slim ,00008b,bottoms,denim,2,warm_season,casual,freetime,smooth,False,2,2.2
3115,dd1aa0e4-8d27-4663-9425-df19b408e6dd,Gally Jeans slim ,000081,bottoms,denim,2,warm_season,casual,freetime,smooth,False,2,2.2
3116,9294c8a6-3384-4ecb-98a5-a7a0ab99631d,Loni Pant short ,A57E62,bottoms,shorts,3,warm,boho,freetime,smooth,False,2,2.2
3117,9294c8a6-3384-4ecb-98a5-a7a0ab99631d,Loni Pant short ,ECE9D6,bottoms,shorts,3,warm,boho,freetime,smooth,False,2,2.2
3122,1323a4ec-ff37-424a-84bc-0d5144ed30ae,Bsamelia Sweater striped ,008000,top,sweaters,2,cold_season,classic,freetime,horizontal_stripes,False,3,3.1
3137,7305c7cf-8dfe-468e-a554-6e877eac2dc9,Feli T-shirt print ,ECE9D6,top,t-shirts,2,warm_season,street,freetime,smooth,False,3,3.1
3139,a4b45a06-d401-47e5-8e0d-15f7f1cf7729,Flower Pant smock ,008000,bottoms,shorts,4,warm,boho,freetime,floral,False,2,2.2
3140,3802f9f8-39d5-41c0-92b8-334052c30410,Jenna Pant who ,FFFFFF,bottoms,cigarette,2,warm,casual,freetime,smooth,False,2,2.2
3141,3802f9f8-39d5-41c0-92b8-334052c30410,Jenna Pant who ,BBE2AD,bottoms,cigarette,2,warm,casual,freetime,smooth,False,2,2.2
3142,3802f9f8-39d5-41c0-92b8-334052c30410,Jenna Pant who ,FFFF00,bottoms,cigarette,2,warm,casual,freetime,smooth,False,2,2.2
3147,a10a5f30-f8d1-48f4-962d-be8ace3ecb9c,Closet Dress manhattan ,FFFF00,dress,tunica,3,warm_season,boho,freetime,geometric,False,1,1.1
3148,fe60817c-8c4e-401b-be44-39127871af01,Kacia Tshirt numph ,40E0D0,top,t-shirts,2,warm,classic,freetime,horizontal_stripes,False,3,3.1
3149,fe60817c-8c4e-401b-be44-39127871af01,Kacia Tshirt numph ,00008b,top,t-shirts,2,warm,classic,freetime,horizontal_stripes,False,3,3.1
3151,c4fd46c8-12f0-4754-b62f-8a597aefc7a0,Onlroyal Jeans noos ,00008b,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
3152,7170403f-ecec-400e-bb32-dfe498b25bcd,Jrlobe Dress midi ,B94600,dress,straight,3,warm,boho,freetime,smooth,False,1,1.1
3153,e7be430f-9811-44ce-8751-2f2c23a924c9,Bsfarah Top provence ,000081,top,tops,3,warm,classic,freetime,smooth,False,3,3.1
3154,e7be430f-9811-44ce-8751-2f2c23a924c9,Bsfarah Top provence ,FFA500,top,tops,3,warm,classic,freetime,smooth,False,3,3.1
3155,0aeaf3de-a29d-44f4-8b68-5179af84792a,Pine Jeans place ,ECE9D6,bottoms,cigarette,4,warm_season,boho,freetime,floral,False,2,2.2
3162,735761e6-8f79-43c9-8279-a7af97fe00eb,Vilucy Tshirt fav ,008000,top,tops,2,warm_season,classic,freetime,smooth,False,3,3.1
3177,2d354358-c919-450d-bf9a-2377560943ca,Lion Dress moi ,462C0E,dress,puff,4,warm_season,street,freetime,animal_print,False,1,1.1
3178,b28b4d03-696b-4b07-a2cc-28108c104423,Pcbertha Dress martime ,B94600,dress,with_pleat,2,warm,minimal,freetime,smooth,False,1,1.1
3179,b28b4d03-696b-4b07-a2cc-28108c104423,Pcbertha Dress martime ,00008b,dress,with_pleat,2,warm,minimal,freetime,smooth,False,1,1.1
3183,75cfd62a-cd66-4bba-a00d-80811a540222,Rarya Shirt flower ,00008b,top,tops,3,warm_season,boho,freetime,floral,False,3,3.1
3186,184976eb-09bc-42a5-b535-cbecde6bf453,Rarya Short flower ,00008b,bottoms,shorts,3,warm,boho,freetime,floral,False,2,2.2
3195,9d650ff1-7788-439c-93e9-25d7569c3f86,Majolica Skirt night ,000000,skirt,pleated,3,warm,classic,freetime,floral,False,2,2.1
3196,11c89d21-dc4f-40dd-a7d6-762cb9ed3f1f,Majolica Shirt spring ,FFFFFF,top,shirt,3,warm_season,boho,freetime,miniprint,False,3,3.1
3197,8f0c6283-3f6c-4a85-b649-1595ada42376,Itfloral Jacket bomber ,DEB24C,outerwear,bomber,3,warm_season,boho,freetime,floral,False,4,4.1
3217,f657ee07-c321-4c1a-afab-0590d2690b64,Dana Skirt pencil ,800000,skirt,tube,2,cold_season,street,working_girl,smooth,True,2,2.1
3218,f657ee07-c321-4c1a-afab-0590d2690b64,Dana Skirt pencil ,000000,skirt,tube,2,cold_season,street,working_girl,smooth,True,2,2.1
3233,35c8c25d-2a7d-47f4-a156-8d57433fa834,Pcbillo Tshirt noos ,ECE9D6,top,t-shirts,3,warm_season,casual,freetime,horizontal_stripes,False,3,3.1
3234,35c8c25d-2a7d-47f4-a156-8d57433fa834,Pcbillo Tshirt noos ,FFC0CB,top,t-shirts,3,warm_season,casual,freetime,horizontal_stripes,False,3,3.1
3245,df5c1cac-f143-48a1-9c46-604f0dc323e1,Viallia Tshirt button ,00008b,top,blouse,2,warm_season,classic,work,smooth,False,3,3.1
3246,df5c1cac-f143-48a1-9c46-604f0dc323e1,Viallia Tshirt button ,FFFFFF,top,blouse,2,warm_season,classic,work,smooth,False,3,3.1
3261,e0309422-441c-4e6f-9958-98262c6c15a8,Rizetta Jacket blazer,87CEFA,outerwear,blazer,2,cold_season,classic,work,horizontal_stripes,False,4,4.1
3262,e0309422-441c-4e6f-9958-98262c6c15a8,Rizetta Jacket blazer,FFFFFF,outerwear,blazer,2,cold_season,classic,work,horizontal_stripes,False,4,4.1
3281,d21c831c-1939-4550-bf1e-f4c67c368ebc,Lindex Jeans denim ,000081,bottoms,cigarette,3,warm_season,street,freetime,smooth,False,2,2.2
3288,38279020-2830-4bfb-9279-188c022ec141,Wayra Dress dark ,00008b,dress,with_pleat,2,cold_season,classic,work,smooth,False,1,1.1
3289,ce572ce0-755a-4882-a014-c42474a6fad1,Thisbe Bag cahier ,462C0E,bag,shopper,3,warm_season,boho,freetime,smooth,False,4,4.3
3290,ce572ce0-755a-4882-a014-c42474a6fad1,Thisbe Bag cahier ,DEB24C,bag,shopper,3,warm_season,boho,freetime,smooth,False,4,4.3
3295,0de12254-8200-47bc-8bdb-2308292564a5,Dream Top film ,C19A6B,top,tops,3,warm,boho,freetime,geometric,False,3,3.1
3297,85fea60c-ac42-45b6-91df-6b2a130a1db6,Cahier Foulard minerva ,666633,scarf,foulard,2,warm_season,classic,freetime,bodoque,False,4,4.2
3298,85fea60c-ac42-45b6-91df-6b2a130a1db6,Cahier Foulard minerva ,800000,scarf,foulard,2,warm_season,classic,freetime,bodoque,False,4,4.2
3299,30a9acb0-cd78-4054-b89b-fd498a06ba44,Neelda Pant sage ,008000,bottoms,straight,2,warm_season,classic,work,smooth,False,2,2.2
3302,60e36b37-f56c-4be7-9dc2-897acf1f6f2e,French Sweater ebba ,D3D3D3,top,sweaters,2,cold_season,minimal,freetime,smooth,False,3,3.1
3303,60e36b37-f56c-4be7-9dc2-897acf1f6f2e,French Sweater ebba ,FFC0CB,top,sweaters,2,cold_season,minimal,freetime,smooth,False,3,3.1
3306,86a7b7ec-03a8-4159-ac45-ea83899bf07c,Fabianne Shirt stripe ,FFC0CB,top,shirt,2,warm_season,classic,work,vertical_stripes,False,3,3.1
3307,86a7b7ec-03a8-4159-ac45-ea83899bf07c,Fabianne Shirt stripe ,000000,top,shirt,2,warm_season,classic,work,vertical_stripes,False,3,3.1
3308,ac8b450d-539f-4b9c-b870-d2f423ea3ab5,Jrsmilla Pant ankle ,000000,bottoms,cigarette,2,cold_season,classic,work,smooth,False,2,2.2
3333,84a7be01-2813-47f0-ba1b-8e5b4f90e2be,Dollie Sweater six ,D3D3D3,top,sweaters,3,cold_season,casual,freetime,smooth,False,3,3.1
3334,84a7be01-2813-47f0-ba1b-8e5b4f90e2be,Dollie Sweater six ,ECE9D6,top,sweaters,3,cold_season,casual,freetime,smooth,False,3,3.1
3335,84a7be01-2813-47f0-ba1b-8e5b4f90e2be,Dollie Sweater six ,00008b,top,sweaters,3,cold_season,casual,freetime,smooth,False,3,3.1
3336,84a7be01-2813-47f0-ba1b-8e5b4f90e2be,Dollie Sweater six ,666633,top,sweaters,3,cold_season,casual,freetime,smooth,False,3,3.1
3356,e0111c2f-ecb5-4ce9-91e9-4b01b0e59378,Sheer Skirt grace ,00008b,skirt,pleated,3,cold_season,classic,work,smooth,False,2,2.1
3358,6982ad13-24da-431d-b781-b107069b0df0,Majo Top nice,000000,top,blouse,3,cold_season,classic,work,smooth,False,3,3.1
3359,6982ad13-24da-431d-b781-b107069b0df0,Majo Top nice,D84936,top,blouse,3,cold_season,classic,work,smooth,False,3,3.1
3360,d57974cf-c79e-4e2d-a0ab-87ae4f8df6b3,Eunice Skirt sew ,000000,skirt,knitted,3,warm_season,boho,freetime,ethnic,False,2,2.1
3365,b4365a87-a7ff-49e9-8935-3867220800f1,Lia Tshirt sew ,5F5E5E,top,t-shirts,2,warm_season,casual,freetime,smooth,False,3,3.1
3367,32e7774e-bbd3-443d-9ad0-453a26a5f18d,Jaylene Sweater diff,87CEFA,top,sweaters,4,cold_season,classic,work,smooth,False,3,3.1
3369,63afb315-545e-46c3-a377-8c98c1de2391,Closet Top calipso ,000000,top,tops,2,warm,boho,freetime,smooth,False,3,3.1
3370,63afb315-545e-46c3-a377-8c98c1de2391,Closet Top calipso ,00008b,top,tops,2,warm,boho,freetime,smooth,False,3,3.1
3371,63afb315-545e-46c3-a377-8c98c1de2391,Closet Top calipso ,ECE9D6,top,tops,2,warm,boho,freetime,smooth,False,3,3.1
3384,44615d8b-0696-4614-b751-084b15b653af,Viril Cardigan knit ,F29985,top,cardigan,2,cold_season,casual,work,smooth,False,3,3.1
3391,44615d8b-0696-4614-b751-084b15b653af,Viril Cardigan knit ,D3D3D3,top,cardigan,2,cold_season,casual,work,smooth,False,3,3.1
3392,44615d8b-0696-4614-b751-084b15b653af,Viril Cardigan knit ,0000FF,top,cardigan,2,cold_season,casual,work,smooth,False,3,3.1
3398,44615d8b-0696-4614-b751-084b15b653af,Viril Cardigan knit ,DFC8B2,top,cardigan,2,cold_season,casual,work,smooth,False,3,3.1
3400,44615d8b-0696-4614-b751-084b15b653af,Viril Cardigan knit ,00008b,top,cardigan,2,cold_season,casual,work,smooth,False,3,3.1
3401,c37b7851-0f25-43fd-978d-e2c5406d99d2,Closet Bag leather ,000000,bag,bucket,3,warm_season,classic,freetime,smooth,False,4,4.3
3402,c37b7851-0f25-43fd-978d-e2c5406d99d2,Closet Bag leather ,FFC0CB,bag,bucket,3,warm_season,classic,freetime,smooth,False,4,4.3
3403,41b89d56-4d87-4b51-b72c-aba471a03533,Bastian Jacket bohck,666633,outerwear,jacket,3,warm_season,boho,freetime,smooth,False,4,4.1
